"specimens.combo","gen.dist","geo.dist","islands.combo"
"Aotea__001:Honuea_019",0.100221231013753,4049.02862249807,"Aotea:Honuea"
"Aotea__001:Honuea_020",0.0917944839563543,4049.02862249807,"Aotea:Honuea"
"Aotea__001:Honuea_021",0.0890741214914523,4049.02862249807,"Aotea:Honuea"
"Aotea__001:Kaikura_01",0.0432443986426868,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_02",0.029599706891679,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_03",0.0252910380064783,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_04",0.0168588191131319,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_05",0.0328913938650475,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_06",0.0208308654479745,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_07",0.034540383875908,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_08",0.0251395343331751,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_09",0.0431026667293084,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_10",0.0298498092832731,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_11",0.0352810162217413,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_12",0.0431143346826327,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_13",0.0473900527388734,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_14",0.0207480777693718,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_15",0.020606756462196,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_16",0.0168206502168136,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_17",0.0249193146651715,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_18",0.0389634625190879,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_19",0.0216900506381509,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kaikura_20",0.0214277727560541,11.3419092177926,"Aotea:Kaikura"
"Aotea__001:Kamaka_001",0.112253362294433,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_002",0.0914301286443944,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_003",0.106057522728691,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_004",0.0961629182887358,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_005",0.0887630817407073,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_006",0.092630900683698,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_007",0.0886557862434859,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_008",0.0924152347082609,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_010",0.0840031267785801,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_011",0.0763420873294492,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_012",0.103603991838452,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_013",0.0847767099533734,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_014",0.0866073401297167,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_015",0.0972713846581011,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_016",0.0724387569893071,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_017",0.081244849185949,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_018",0.0996768180544832,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_019",0.0790221309360441,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_020",0.0906691315663063,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kamaka_021",0.0854973881731545,4983.05380614646,"Aotea:Kamaka"
"Aotea__001:Kayangel01",0.18814051799777,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel02",0.209961033202177,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel03",0.195139823461895,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel04",0.202808895315165,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel05",0.192983925013291,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel06",0.205065893143613,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel07",0.221800931345044,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel08",0.182795831218066,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel09",0.20274498678162,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel10",0.181400422310371,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel12",0.208835680812129,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel14",0.222546938595849,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel16",0.245000126274076,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel18",0.203331457954983,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Kayangel20",0.213732813995068,6493.75559385372,"Aotea:Kayangel"
"Aotea__001:Late_Is_01",0.106799230055518,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_02",0.0965795141809162,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_03",0.143352949254247,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_04",0.10752553694886,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_05",0.0960849380712888,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_06",0.145669712529876,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_07",0.115446039943308,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_08",0.0861237675986219,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_09",0.0911734794358585,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_10",0.0899692286849826,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_11",0.18151508583694,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_12",0.0895518115803971,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_13",0.106354901401736,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_14",0.1020367145252,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_15",0.116767925395146,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_16",0.093047907182081,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_17",0.0634983009086338,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_18",0.11906739204389,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_19",0.0729440230022402,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_20",0.0743363638045648,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Late_Is_21",0.0914262393266196,2159.91190389841,"Aotea:LateIs"
"Aotea__001:Malenge_04",0.605054184417899,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_11",0.375765831385068,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_14",0.797052075223943,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_15",0.574398515505664,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_17",0.58915208423224,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_18",0.303655263935778,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_19",0.489747736425981,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_20",0.335231212234953,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_22",0.512253575290632,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_23",0.306888006674371,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_24",0.266968255834012,6786.43772800691,"Aotea:Malenge"
"Aotea__001:Malenge_25",0.311942682810376,6786.43772800691,"Aotea:Malenge"
"Aotea__001:NewBrita14",0.35773290801324,4261.85964660095,"Aotea:NewBrita"
"Aotea__001:NewBrita16",0.219831129823513,4261.85964660095,"Aotea:NewBrita"
"Aotea__001:NewBrita23",0.388226226511252,4247.63809555882,"Aotea:NewBrita"
"Aotea__001:NewBrita24",0.158664592017792,4255.1362541528,"Aotea:NewBrita"
"Aotea__001:NewBrita25",0.459711078909867,4255.1362541528,"Aotea:NewBrita"
"Aotea__001:NewBritai2",0.339492604838703,4248.00647924816,"Aotea:NewBrita"
"Aotea__001:NewBritai3",0.237391327405166,4248.00647924816,"Aotea:NewBrita"
"Aotea__001:NewBritai6",0.310863942326988,4248.00647924816,"Aotea:NewBrita"
"Aotea__001:NewBritai7",0.414028559810427,4248.00647924816,"Aotea:NewBrita"
"Aotea__001:NewBritai8",0.278091775681075,4248.00647924816,"Aotea:NewBrita"
"Aotea__001:NewGuine17",0.73688752950277,4384.22772091274,"Aotea:NewGuine"
"Aotea__001:NewGuinea1",0.994600136419,4384.22772091274,"Aotea:NewGuine"
"Aotea__001:NewGuinea8",0.770802188328003,4384.22772091274,"Aotea:NewGuine"
"Aotea__001:Normanby08",0.586384445485887,3807.69343115738,"Aotea:Normanby"
"Aotea__001:Rakiura_01",0.058929504103325,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_02",0.0266359456897382,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_03",0.0631651570698479,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_04",0.0292227654830138,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_05",0.0573604874342867,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_06",0.0707377801668153,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_07",0.0575915538432096,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_08",0.0764450829026932,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_09",0.0458680585826973,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_10",0.0492122399048754,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_11",0.0713676383038549,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_12",0.0480678515321562,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_13",0.041820592598599,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_14",0.075311287502304,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_15",0.0713596058997162,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_16",0.0453710787424921,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_17",0.0603637462821294,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_18",0.0635271086512299,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_19",0.0643628610037819,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_20",0.0403023309225843,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Rakiura_21",0.0515587290664818,1344.49141340843,"Aotea:Rakiura"
"Aotea__001:Reiono_001",0.0758843513665566,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_002",0.0657898919908527,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_003",0.0985079218631452,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_004",0.0785479195586715,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_005",0.0866764667306198,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_006",0.0700084051681037,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_007",0.0939714115120047,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_008",0.0755536112583485,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_009",0.0957203289907397,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_010",0.090433511464817,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_011",0.0877653895801355,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_012",0.101500237039093,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_013",0.087636654369665,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_014",0.0865839072920923,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_015",0.0822702741081225,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_016",0.0932548763785876,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_017",0.0717204825001039,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_018",0.0744958998820067,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_019",0.0752113600344295,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_020",0.0661278432907943,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Reiono_021",0.088367925561776,4049.71544366205,"Aotea:Reiono"
"Aotea__001:Rimatuu_01",0.0722820352486457,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_02",0.0524057387661555,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_03",0.0633296574460589,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_04",0.0751283185872377,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_05",0.0793682714777378,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_06",0.0789512649793549,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_07",0.0675537992968708,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_08",0.0710864812767003,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_09",0.0674854939083728,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_10",0.0533728838283451,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_11",0.0668072845088875,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_12",0.0794022972876922,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_13",0.0645568334973807,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_14",0.0885912133351493,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_15",0.0713838599497458,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_16",0.0651592126414079,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_17",0.0935501050896444,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_18",0.0848367291691434,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Rimatuu_21",0.0714014103452201,4049.8224040596,"Aotea:Rimatuu"
"Aotea__001:Sulawesi_1",0.227069534100701,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_2",0.282201918380111,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_3",0.248399108744666,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_4",0.257041775546092,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_5",0.236419218044207,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_6",0.214997748336506,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_7",0.232584603698766,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_8",0.245952945883775,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi_9",0.243697687411112,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi10",0.193836973992728,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi11",0.214403655365207,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi12",0.247435442394049,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi13",0.268531390060901,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi14",0.247130538854043,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi15",0.234300980954743,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi16",0.228111180668765,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi17",0.20394161573456,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi18",0.273304341725936,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi19",0.280173583230007,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi20",0.246478733466576,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi21",0.235563511565603,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Sulawesi22",0.312355799990984,6870.25432015904,"Aotea:Sulawesi"
"Aotea__001:Tahanea_01",0.142485321053729,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_02",0.111594285808594,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_03",0.15332338394966,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_04",0.121149199592822,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_05",0.12824024328307,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_06",0.114123236348089,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_07",0.110187619553778,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_08",0.135757968300649,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_09",0.107691366074655,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_10",0.115739275529989,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_11",0.141319649805374,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_12",0.0991343012886127,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_13",0.125376820155206,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_14",0.111841573863408,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_15",0.111084055496892,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_16",0.139449365145516,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_17",0.108959935965278,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_18",0.141175103555215,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_19",0.124843000168266,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Tahanea_20",0.113525254059015,4447.65814275238,"Aotea:Tahanea"
"Aotea__001:Wake_Is_01",0.0887494206630077,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_02",0.122010534744987,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_03",0.100100528207421,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_04",0.0962936466235816,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_05",0.0936192316905475,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_06",0.091569710595784,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_07",0.105384531396564,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_08",0.113301555679439,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_09",0.098659836142651,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_10",0.0880907547833719,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_11",0.0987521418125893,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_12",0.0898123501067078,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_13",0.0889206246937739,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_14",0.10734737549495,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_15",0.132731784152361,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_16",0.151684576304927,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_17",0.102570123905937,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_18",0.0931974177310089,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_19",0.084276251401596,6216.24257699488,"Aotea:WakeIs"
"Aotea__001:Wake_Is_20",0.122974201095604,6216.24257699488,"Aotea:WakeIs"
"Aotea__002:Borneo_002",0.35988583528745,7183.22157842219,"Aotea:Borneo"
"Aotea__002:Borneo_003",0.401116057394911,7183.22157842219,"Aotea:Borneo"
"Aotea__002:Borneo_004",0.261844199328514,7183.22157842219,"Aotea:Borneo"
"Aotea__002:Borneo_005",0.488462026746086,7183.22157842219,"Aotea:Borneo"
"Aotea__002:Borneo_006",0.606111895794241,7183.22157842219,"Aotea:Borneo"
"Aotea__002:Borneo_008",0.214552755307932,7183.22157842219,"Aotea:Borneo"
"Aotea__002:Borneo_012",0.234550262133932,7166.59537754778,"Aotea:Borneo"
"Aotea__002:Borneo_013",0.135092598766458,7166.59537754778,"Aotea:Borneo"
"Aotea__002:Borneo_014",0.618393465091722,7166.59537754778,"Aotea:Borneo"
"Aotea__002:Borneo_015",0.224043760558614,7166.59537754778,"Aotea:Borneo"
"Aotea__002:Borneo_016",0.298413729566931,7166.59537754778,"Aotea:Borneo"
"Aotea__002:Borneo_017",0.232196404942979,7166.59537754778,"Aotea:Borneo"
"Aotea__002:Borneo_019",0.197894465505341,7591.43654429242,"Aotea:Borneo"
