# This document produced by structureHarvester core version vA.2 July 2014
# http://www.structureharvester.com/
# https://github.com/dentearl/structureHarvester/
# http://taylor0.biology.ucla.edu/structureHarvester
# http://users.soe.ucsc.edu/~dearl/software/structureHarvester
# Written by Dent Earl, dearl (a) soe ucsc edu.
# CITATION:
# Earl, Dent A. and vonHoldt, Bridgett M. (2012)
# STRUCTURE HARVESTER: a website and program for visualizing
# STRUCTURE output and implementing the Evanno method.
# Conservation Genetics Resources 4(2) 359-361. DOI: 10.1007/s12686-011-9548-7
# Core version: vA.2 July 2014
# File generated at 2022-Apr-03 13:15:33 PDT
#

##########
# K	Reps	mean est. LnP(Data)	stdev est. LnP(Data)
2	10	-50236.060000	27.639674
3	10	-48447.030000	121.557120
4	10	-46821.270000	112.847164
5	10	-45235.530000	217.309887
6	10	-43579.260000	123.117588
7	10	-42597.610000	513.648489
8	10	-41179.700000	607.290141
9	10	-40525.280000	637.406725
10	10	-40278.840000	880.039792
11	10	-39334.650000	1197.291264
12	10	-48182.880000	26402.324230
13	10	-37791.570000	862.426858
14	10	-45081.110000	17104.469488
15	10	-89000.020000	70144.634530
16	10	-114744.270000	107670.826501
17	10	-46604.070000	13420.668257
18	10	-67042.060000	34889.440761
19	10	-87824.130000	56604.789675
20	10	-70789.980000	36514.928051
21	10	-79853.940000	52191.168314
22	10	-113472.800000	58198.057650
23	10	-91142.840000	41806.250886
24	10	-95101.250000	36432.428624
25	10	-88041.200000	32440.770449

##########
# File name	Run #	K	Est. Ln prob. of data	Mean value of Ln likelihood	Variance of Ln likelihood
as_pdf_run_24_f	24	4	-46922.7	-46464.2	917.0
as_pdf_run_38_f	38	5	-45263.6	-44800.0	927.0
as_pdf_run_36_f	36	5	-44756.8	-44183.6	1146.5
as_pdf_run_37_f	37	5	-45026.5	-44585.4	882.2
as_pdf_run_32_f	32	5	-45202.5	-44754.5	895.9
as_pdf_run_31_f	31	5	-45372.8	-44884.1	977.4
as_pdf_run_40_f	40	5	-45128.7	-44596.8	1063.8
as_pdf_run_34_f	34	5	-45477.5	-44994.3	966.4
as_pdf_run_33_f	33	5	-45415.1	-44930.6	969.0
as_pdf_run_35_f	35	5	-45345.2	-44812.2	1066.0
as_pdf_run_39_f	39	5	-45366.6	-44872.5	988.1
as_pdf_run_47_f	47	6	-43245.6	-42665.7	1159.7
as_pdf_run_45_f	45	6	-43649.8	-43098.6	1102.4
as_pdf_run_49_f	49	6	-43601.7	-43094.9	1013.6
as_pdf_run_41_f	41	6	-43636.6	-43104.6	1064.2
as_pdf_run_43_f	43	6	-43620.8	-43097.8	1046.0
as_pdf_run_50_f	50	6	-43637.9	-43098.8	1078.3
as_pdf_run_42_f	42	6	-43518.1	-42846.7	1342.8
as_pdf_run_46_f	46	6	-43639.9	-43095.9	1087.9
as_pdf_run_48_f	48	6	-43632.1	-43105.6	1052.8
as_pdf_run_44_f	44	6	-43610.1	-43092.7	1034.9
as_pdf_run_52_f	52	7	-41692.2	-41013.0	1358.4
as_pdf_run_53_f	53	7	-43015.6	-42258.2	1514.9
as_pdf_run_57_f	57	7	-42905.0	-42257.3	1295.3
as_pdf_run_60_f	60	7	-41659.6	-41014.4	1290.3
as_pdf_run_54_f	54	7	-42646.0	-42019.2	1253.7
as_pdf_run_56_f	56	7	-43168.3	-42027.5	2281.5
as_pdf_run_58_f	58	7	-42637.0	-42014.1	1245.7
as_pdf_run_59_f	59	7	-42744.6	-42138.8	1211.6
as_pdf_run_55_f	55	7	-42700.8	-42028.3	1345.0
as_pdf_run_51_f	51	7	-42807.0	-42144.4	1325.2
as_pdf_run_67_f	67	8	-40804.9	-40051.7	1506.4
as_pdf_run_69_f	69	8	-40805.5	-40161.6	1287.7
as_pdf_run_61_f	61	8	-40598.1	-39934.9	1326.4
as_pdf_run_70_f	70	8	-41188.7	-40531.9	1313.6
as_pdf_run_66_f	66	8	-40302.8	-39645.6	1314.4
as_pdf_run_68_f	68	8	-41759.0	-41183.1	1151.7
as_pdf_run_64_f	64	8	-41755.9	-41180.0	1151.9
as_pdf_run_62_f	62	8	-42010.6	-41369.3	1282.6
as_pdf_run_63_f	63	8	-41810.6	-41179.8	1261.6
as_pdf_run_65_f	65	8	-40760.9	-40060.8	1400.3
as_pdf_run_76_f	76	9	-39785.7	-39095.6	1380.2
as_pdf_run_78_f	78	9	-41320.5	-40561.7	1517.6
as_pdf_run_73_f	73	9	-41159.5	-40454.3	1410.4
as_pdf_run_74_f	74	9	-41099.0	-40409.6	1378.8
as_pdf_run_72_f	72	9	-40061.0	-39340.7	1440.7
as_pdf_run_71_f	71	9	-39765.8	-39092.7	1346.2
as_pdf_run_240_f	240	9	-39893.3	-39133.6	1519.2
as_pdf_run_77_f	77	9	-40379.1	-39685.6	1387.1
as_pdf_run_75_f	75	9	-41255.1	-40546.7	1416.9
as_pdf_run_79_f	79	9	-40533.8	-39923.0	1221.5
as_pdf_run_83_f	83	10	-40493.6	-39775.3	1436.5
as_pdf_run_89_f	89	10	-42065.2	-38497.8	7134.7
as_pdf_run_80_f	80	10	-40630.8	-38475.0	4311.7
as_pdf_run_84_f	84	10	-40470.6	-39611.0	1719.3
as_pdf_run_81_f	81	10	-40450.2	-39782.7	1335.1
as_pdf_run_88_f	88	10	-40487.0	-39816.6	1340.8
as_pdf_run_85_f	85	10	-39167.9	-38455.7	1424.4
as_pdf_run_82_f	82	10	-40502.1	-39797.2	1409.8
as_pdf_run_86_f	86	10	-38994.4	-38269.2	1450.5
as_pdf_run_87_f	87	10	-39526.6	-38284.7	2483.9
as_pdf_run_96_f	96	11	-39808.7	-39011.5	1594.5
as_pdf_run_98_f	98	11	-38708.7	-37991.6	1434.1
as_pdf_run_90_f	90	11	-38742.5	-37884.5	1715.9
as_pdf_run_94_f	94	11	-38021.0	-37231.0	1580.0
as_pdf_run_93_f	93	11	-38775.8	-37972.8	1605.9
as_pdf_run_92_f	92	11	-39633.7	-38869.1	1529.1
as_pdf_run_91_f	91	11	-39997.0	-39256.4	1481.2
as_pdf_run_99_f	99	11	-38785.6	-36965.3	3640.6
as_pdf_run_95_f	95	11	-42258.5	-37798.9	8919.2
as_pdf_run_97_f	97	11	-38615.0	-37882.2	1465.6
as_pdf_run_103_f	103	12	-37981.4	-37153.5	1655.6
as_pdf_run_106_f	106	12	-37819.9	-37042.3	1555.1
as_pdf_run_105_f	105	12	-38024.7	-37221.2	1607.0
as_pdf_run_107_f	107	12	-52520.0	-38433.6	28172.7
as_pdf_run_109_f	109	12	-39467.7	-38624.6	1686.1
as_pdf_run_101_f	101	12	-37079.0	-36149.6	1858.8
as_pdf_run_100_f	100	12	-39521.5	-38737.1	1568.8
as_pdf_run_108_f	108	12	-37676.8	-36917.1	1519.4
as_pdf_run_102_f	102	12	-39523.5	-38744.6	1557.8
as_pdf_run_104_f	104	12	-122214.3	-36513.5	171401.5
as_pdf_run_112_f	112	13	-38100.2	-37219.4	1761.6
as_pdf_run_110_f	110	13	-36732.4	-35867.9	1729.0
as_pdf_run_116_f	116	13	-38752.7	-37981.1	1543.4
as_pdf_run_115_f	115	13	-38283.4	-36288.0	3990.8
as_pdf_run_117_f	117	13	-37381.4	-36585.0	1592.8
as_pdf_run_113_f	113	13	-37607.7	-35876.1	3463.3
as_pdf_run_114_f	114	13	-37410.1	-36577.3	1665.5
as_pdf_run_111_f	111	13	-39441.1	-36829.3	5223.8
as_pdf_run_119_f	119	13	-36719.0	-35793.2	1851.6
as_pdf_run_118_f	118	13	-37487.7	-36579.5	1816.4
as_pdf_run_121_f	121	14	-49228.1	-36267.3	25921.5
as_pdf_run_122_f	122	14	-36758.2	-35891.5	1733.4
as_pdf_run_126_f	126	14	-91541.2	-35318.1	112446.1
as_pdf_run_127_f	127	14	-37027.0	-36186.2	1681.6
as_pdf_run_123_f	123	14	-48990.3	-35259.0	27462.6
as_pdf_run_129_f	129	14	-36724.4	-35809.7	1829.3
as_pdf_run_120_f	120	14	-36100.4	-35220.7	1759.4
as_pdf_run_125_f	125	14	-36599.8	-35815.4	1568.7
as_pdf_run_124_f	124	14	-41110.5	-35080.8	12059.4
as_pdf_run_128_f	128	14	-36731.2	-35816.1	1830.4
as_pdf_run_137_f	137	15	-188464.5	-34939.3	307050.4
as_pdf_run_138_f	138	15	-37721.4	-34913.4	5616.1
as_pdf_run_139_f	139	15	-56381.9	-34875.5	43012.9
as_pdf_run_135_f	135	15	-37456.5	-35434.3	4044.3
as_pdf_run_130_f	130	15	-65098.2	-34774.7	60647.1
as_pdf_run_136_f	136	15	-122001.8	-34873.0	174257.5
as_pdf_run_132_f	132	15	-36984.0	-36121.7	1724.5
as_pdf_run_133_f	133	15	-76723.8	-34532.6	84382.4
as_pdf_run_131_f	131	15	-232987.5	-35402.0	395171.1
as_pdf_run_134_f	134	15	-36180.6	-34349.9	3661.2
as_pdf_run_149_f	149	16	-34908.5	-33921.8	1973.5
as_pdf_run_145_f	145	16	-240276.0	-34032.3	412487.4
as_pdf_run_141_f	141	16	-35797.4	-34697.8	2199.2
as_pdf_run_140_f	140	16	-320757.9	-34243.9	573028.1
as_pdf_run_146_f	146	16	-41819.4	-34837.2	13964.4
as_pdf_run_148_f	148	16	-111622.9	-33874.2	155497.6
as_pdf_run_142_f	142	16	-43980.7	-34080.9	19799.7
as_pdf_run_144_f	144	16	-50011.6	-34100.2	31822.7
as_pdf_run_143_f	143	16	-229667.8	-34699.4	389936.9
as_pdf_run_147_f	147	16	-38600.5	-33751.2	9698.5
as_pdf_run_150_f	150	17	-42459.9	-33314.0	18291.8
as_pdf_run_158_f	158	17	-47419.5	-33984.8	26869.4
as_pdf_run_157_f	157	17	-36003.2	-33889.2	4228.0
as_pdf_run_152_f	152	17	-34907.7	-33695.0	2425.3
as_pdf_run_156_f	156	17	-35204.6	-33332.9	3743.5
as_pdf_run_154_f	154	17	-52810.6	-34181.6	37258.0
as_pdf_run_153_f	153	17	-51158.6	-33798.0	34721.3
as_pdf_run_155_f	155	17	-77928.2	-33515.4	88825.6
as_pdf_run_151_f	151	17	-53315.2	-34121.9	38386.7
as_pdf_run_159_f	159	17	-34833.2	-33622.0	2422.4
as_pdf_run_165_f	165	18	-52921.6	-33267.9	39307.4
as_pdf_run_168_f	168	18	-38439.0	-33584.7	9708.6
as_pdf_run_163_f	163	18	-98221.3	-33045.6	130351.3
as_pdf_run_169_f	169	18	-48713.7	-33247.6	30932.1
as_pdf_run_167_f	167	18	-146604.7	-34023.0	225163.3
as_pdf_run_161_f	161	18	-39473.6	-33712.2	11522.8
as_pdf_run_164_f	164	18	-41312.0	-33268.7	16086.6
as_pdf_run_166_f	166	18	-48564.2	-33541.8	30044.8
as_pdf_run_160_f	160	18	-65996.9	-33481.7	65030.4
as_pdf_run_162_f	162	18	-90173.6	-33665.8	113015.6
as_pdf_run_176_f	176	19	-59391.8	-33912.8	50958.1
as_pdf_run_173_f	173	19	-195729.7	-33039.1	325381.3
as_pdf_run_178_f	178	19	-61462.5	-33104.2	56716.6
as_pdf_run_179_f	179	19	-185287.6	-33261.8	304051.5
as_pdf_run_170_f	170	19	-43530.8	-32808.7	21444.2
as_pdf_run_175_f	175	19	-61398.1	-32913.7	56968.9
as_pdf_run_177_f	177	19	-97651.2	-33579.0	128144.4
as_pdf_run_172_f	172	19	-45467.2	-32799.6	25335.1
as_pdf_run_171_f	171	19	-48035.7	-32919.2	30233.1
as_pdf_run_174_f	174	19	-80286.7	-32940.1	94693.2
as_pdf_run_184_f	184	20	-159103.0	-32857.7	252490.6
as_pdf_run_181_f	181	20	-38858.1	-32462.2	12791.9
as_pdf_run_187_f	187	20	-79567.8	-32574.1	93987.3
as_pdf_run_182_f	182	20	-40359.8	-32634.4	15450.7
as_pdf_run_185_f	185	20	-51787.7	-33195.0	37185.5
as_pdf_run_188_f	188	20	-50592.8	-32500.4	36185.0
as_pdf_run_180_f	180	20	-78675.7	-33358.5	90634.3
as_pdf_run_186_f	186	20	-42319.2	-32918.6	18801.3
as_pdf_run_183_f	183	20	-93865.4	-32817.4	122096.2
as_pdf_run_189_f	189	20	-72770.3	-33006.0	79528.6
as_pdf_run_196_f	196	21	-41340.5	-32465.6	17749.8
as_pdf_run_193_f	193	21	-51623.2	-32374.9	38496.6
as_pdf_run_191_f	191	21	-81633.0	-32294.4	98677.2
as_pdf_run_192_f	192	21	-173260.4	-32454.4	281612.0
as_pdf_run_199_f	199	21	-37743.3	-32336.7	10813.2
as_pdf_run_190_f	190	21	-76416.7	-33123.9	86585.6
as_pdf_run_194_f	194	21	-67889.0	-33151.4	69475.3
as_pdf_run_198_f	198	21	-57133.6	-32914.3	48438.5
as_pdf_run_197_f	197	21	-175468.5	-32930.6	285075.8
as_pdf_run_195_f	195	21	-36031.2	-32513.5	7035.3
as_pdf_run_203_f	203	22	-103062.4	-32933.2	140258.5
as_pdf_run_207_f	207	22	-70304.4	-32864.9	74878.9
as_pdf_run_204_f	204	22	-54285.7	-32494.2	43583.0
as_pdf_run_208_f	208	22	-112315.4	-32695.6	159239.4
as_pdf_run_206_f	206	22	-159323.8	-32317.4	254012.8
as_pdf_run_209_f	209	22	-150918.7	-32373.5	237090.3
as_pdf_run_201_f	201	22	-96940.1	-32928.0	128024.2
as_pdf_run_202_f	202	22	-86612.9	-32822.1	107581.6
as_pdf_run_205_f	205	22	-56227.1	-32217.2	48019.7
as_pdf_run_200_f	200	22	-244737.5	-32558.5	424358.1
as_pdf_run_214_f	214	23	-45580.5	-32331.3	26498.5
as_pdf_run_216_f	216	23	-84675.0	-32276.3	104797.4
as_pdf_run_212_f	212	23	-180549.3	-33097.6	294903.4
as_pdf_run_215_f	215	23	-113192.8	-32417.6	161550.4
as_pdf_run_217_f	217	23	-64924.4	-32247.1	65354.7
as_pdf_run_218_f	218	23	-125148.2	-32176.0	185944.4
as_pdf_run_219_f	219	23	-105787.5	-32379.7	146815.6
as_pdf_run_211_f	211	23	-42432.0	-31969.1	20925.9
as_pdf_run_210_f	210	23	-65850.3	-32812.3	66075.8
as_pdf_run_213_f	213	23	-83288.4	-32275.2	102026.5
as_pdf_run_223_f	223	24	-57716.2	-33016.0	49400.5
as_pdf_run_220_f	220	24	-81422.2	-32818.0	97208.5
as_pdf_run_221_f	221	24	-170591.3	-32848.6	275485.5
as_pdf_run_225_f	225	24	-78336.4	-32917.1	90838.4
as_pdf_run_224_f	224	24	-149334.6	-33189.3	232290.5
as_pdf_run_228_f	228	24	-89660.2	-32700.1	113920.2
as_pdf_run_222_f	222	24	-93493.2	-33056.1	120874.0
as_pdf_run_229_f	229	24	-93198.5	-31983.4	122430.2
as_pdf_run_227_f	227	24	-69813.9	-32237.8	75152.2
as_pdf_run_226_f	226	24	-67446.0	-31872.4	71147.2
as_pdf_run_236_f	236	25	-74091.0	-32270.5	83641.1
as_pdf_run_230_f	230	25	-70787.1	-32094.2	77385.8
as_pdf_run_231_f	231	25	-84180.0	-32638.2	103083.5
as_pdf_run_235_f	235	25	-157402.5	-32920.5	248964.0
as_pdf_run_239_f	239	25	-64920.6	-31896.3	66048.5
as_pdf_run_237_f	237	25	-57881.7	-32027.6	51708.1
as_pdf_run_232_f	232	25	-68482.0	-31935.5	73093.1
as_pdf_run_238_f	238	25	-135588.9	-32119.3	206939.1
as_pdf_run_233_f	233	25	-79976.8	-32011.1	95931.5
as_pdf_run_234_f	234	25	-87101.4	-32102.8	109997.2

Software written by Dent Earl while at EEB Dept, UCLA, BME Dept UCSC
dearl (a) soe ucsc edu
CITATION:
Earl, Dent A. and vonHoldt, Bridgett M. (2012)
STRUCTURE HARVESTER: a website and program for visualizing
STRUCTURE output and implementing the Evanno method.
# Conservation Genetics Resources 4(2) 359-361. DOI: 10.1007/s12686-011-9548-7
Core version: vA.2 July 2014
